,name,url,keywords
428,signage,https://en.wikipedia.org/wiki/Signage,"['signs', 'signage', 'street', 'communicate', 'kind', 'group', 'purpose', 'streets', 'sandwich', 'receivers']"
429,statistics,https://en.wikipedia.org/wiki/Statistics,"['statistics', 'data', 'taking', 'population', 'collection', 'statistical', 'people', 'inferences', 'composing', 'atom']"
430,technical communication,https://en.wikipedia.org/wiki/Technical_communication,"['technical', 'communicators', 'communication', 'individuals', 'defines', 'products', 'succinctly', 'credentials', 'scientific', 'digitally']"
431,technical illustration,https://en.wikipedia.org/wiki/Technical_illustration,"['technical', 'illustrations', 'illustration', 'communication', 'general', 'public', 'types', 'visual', 'technica', 'nontechnical']"
432,typography,https://en.wikipedia.org/wiki/Typography,"['typography', 'typographers', 'letters', 'artists', 'typefaces', 'spacing', 'type', 'arrangement', 'designers', 'line']"
433,visual literacy,https://en.wikipedia.org/wiki/Visual_literacy,"['literacy', 'visual', 'meaning', 'placed', 'emphasis', 'read', 'schoolchildren', 'negotiate', 'enlightenment', 'benefitted']"
434,wayfinding,https://en.wikipedia.org/wiki/Wayfinding,"['destination', 'wayfinding', 'route', 'positioning', 'place', 'basic', 'unmarked', 'travelers', 'polynesia', 'orient']"
435,web indexing,https://en.wikipedia.org/wiki/Web_indexing,"['indexing', 'web', 'index', 'browse', 'alphabetical', 'indexes', 'internet', 'sites', 'keywords', 'websites']"
436,anscombe's quartet,https://en.wikipedia.org/wiki/Anscombe%27s_quartet,"['anscombe', 'top', 'relationship', 'variables', 'linear', 'simple', 'statistician', 'quartet', 'outliers', 'graphed']"
437,data dredging,https://en.wikipedia.org/wiki/Data_dredging,"['data', 'risk', 'mistaken', 'dredging', 'show', 'tests', 'significant', 'understating', 'snooping', 'rejections']"
438,structured data analysis (statistics),https://en.wikipedia.org/wiki/Structured_data_analysis_(statistics),"['analysis', 'data', 'structured', 'structure', 'tree', 'functional', 'wilkinson', 'silverman', 'ramsay', 'questionnaires']"
439,configural frequency analysis,https://en.wikipedia.org/wiki/Configural_frequency_analysis,"['cfa', 'antitypes', 'patterns', 'configural', 'data', 'significantly', 'idea', 'assume', 'types', 'interpreted']"
440,descriptive statistics,https://en.wikipedia.org/wiki/Descriptive_statistics,"['statistics', 'descriptive', 'sample', 'inferential', 'statistic', 'noun', 'sense', 'generally', 'subgroups', 'data']"
441,applications architecture,https://en.wikipedia.org/wiki/Applications_architecture,"['architecture', 'applications', 'functional', 'application', 'coverage', 'business', 'focused', 'systems', 'portfolio', 'pillars']"
442,card sorting,https://en.wikipedia.org/wiki/Card_sorting,"['card', 'groups', 'cards', 'navigation', 'sorting', 'designing', 'structure', 'test', 'person', 'experience']"
443,content strategy,https://en.wikipedia.org/wiki/Content_strategy,"['content', 'strategy', 'development', 'planning', 'rachel', 'lovinger', 'copywriting', 'management', 'unambiguous', 'repeatable']"
444,controlled vocabulary,https://en.wikipedia.org/wiki/Controlled_vocabulary,"['vocabularies', 'controlled', 'schemes', 'vocabulary', 'library', 'subject', 'terms', 'preselected', 'polysemes', 'homographs']"
445,data management,https://en.wikipedia.org/wiki/Data_management,"['management', 'access', 'data', 'random', 'suggesting', 'important', 'processing', 'wou', 'competitively', 'sequential']"
446,digital humanities,https://en.wikipedia.org/wiki/Digital_humanities,"['humanities', 'dh', 'digital', 'teaching', 'new', 'scholarship', 'hum', 'cultivation', 'critiquing', 'heritage']"
447,ecological interface design,https://en.wikipedia.org/wiki/Ecological_interface_design,"['eid', 'design', 'plants', 'interface', 'cognitive', 'user', 'srk', 'sociotechnical', 'petrochemical', 'perceptually']"
448,enterprise information security architecture,https://en.wikipedia.org/wiki/Enterprise_information_security_architecture,"['security', 'architecture', 'enterprise', 'eisa', 'practice', 'organization', 'align', 'business', 'sized', 'personnel']"
449,faceted classification,https://en.wikipedia.org/wiki/Faceted_classification,"['classification', 'faceted', 'enumerative', 'facets', 'concepts', 'combined', 'expression', 'full', 'categories', 'makes']"
450,human factors and ergonomics,https://en.wikipedia.org/wiki/Human_factors_and_ergonomics,"['factors', 'human', 'design', 'ergonomics', 'interaction', 'engineering', 'ergo', 'comfort', 'anthropometry', 'biomechanics']"
451,informatics,https://en.wikipedia.org/wiki/Informatics,"['informatics', 'informatik', 'field', 'technologies', 'systems', 'engineering', 'subspecialties', 'steinbuch', 'breadth', 'automatische']"
452,process architecture,https://en.wikipedia.org/wiki/Processor_design,"['processor', 'design', 'carrier', 'fabrication', 'values', 'chip', 'engineering', 'instructions', 'execution', 'vliw']"
453,site map,https://en.wikipedia.org/wiki/Site_map,"['site', 'sitemap', 'crawlers', 'pages', 'maps', 'sitemaps', 'listings', 'structured', 'visible', 'xml']"
454,social information architecture,https://en.wikipedia.org/wiki/Social_information_architecture,"['social', 'architecture', 'space', 'ia', 'dynamic', 'open', 'physical', 'utterly', 'propriety', 'partitions']"
455,tree testing,https://en.wikipedia.org/wiki/Tree_testing,"['tree', 'testing', 'website', 'topics', 'subtopics', 'find', 'card', 'hierarchy', 'usability', 'shown']"
456,web graph,https://en.wikipedia.org/wiki/Webgraph,"['webgraph', 'directed', 'distribution', 'graph', 'degree', 'page', 'vertices', 'rényi', 'erdős', 'pages']"
457,a picture is worth a thousand words,https://en.wikipedia.org/wiki/A_picture_is_worth_a_thousand_words,"['thousand', 'worth', 'words', 'piqua', 'advertisement', 'picture', 'newspaper', 'phrase', 'single', 'quoted']"
458,argument map,https://en.wikipedia.org/wiki/Argument_map,"['argument', 'map', 'maps', 'premises', 'conclusion', 'arguments', 'support', 'unstated', 'objections', 'counterarguments']"
459,charts,https://en.wikipedia.org/wiki/Chart,"['chart', 'charts', 'data', 'qualitative', 'map', 'graphical', 'representation', 'surround', 'pie', 'organizes']"
460,dashboards (management information systems),https://en.wikipedia.org/wiki/Dashboard_(business),"['dashboard', 'report', 'recruitment', 'glance', 'number', 'show', 'monitor', 'numbers', 'retention', 'manufacturing']"
461,edugraphic,https://en.wikipedia.org/wiki/Edugraphic,"['edugraphics', 'content', 'graphics', 'visual', 'schools', 'organs', 'invasions', 'infographic', 'edugraphic', 'describ']"
462,graphic design,https://en.wikipedia.org/wiki/Graphic_design,"['design', 'graphic', 'visual', 'communication', 'typography', 'origins', 'create', 'trajan', 'magazines', 'lascaux']"
463,graphic image development,https://en.wikipedia.org/wiki/Visual_arts,"['arts', 'crafts', 'art', 'decorative', 'design', 'visual', 'printmaking', 'sculpture', 'fine', 'painting']"
464,graphic organizer,https://en.wikipedia.org/wiki/Graphic_organizer,"['organizers', 'organizer', 'graphic', 'chart', 'map', 'concept', 'story', 'diagram', 'web', 'mapping']"
465,isotype (picture language),https://en.wikipedia.org/wiki/Isotype_(picture_language),"['vienna', 'pictorial', 'method', 'und', 'isotype', 'gesellschafts', 'museum', 'social', 'wirtschaftsmuseum', 'wirtschaftsmu']"
466,timeline,https://en.wikipedia.org/wiki/Timeline,"['timeline', 'timelines', 'timescale', 'logarithmic', 'scale', 'events', 'time', 'linear', 'types', 'timespans']"
467,visualization (graphic),https://en.wikipedia.org/wiki/Data_visualization,"['data', 'visualization', 'graphic', 'communicate', 'visually', 'mapping', 'graphics', 'images', 'represented', 'values']"
468,news illustrated,https://en.wikipedia.org/wiki/The_Illustrated_London_News,"['ingram', 'illustrated', 'london', 'herbert', 'news', 'weekly', 'newsagent', 'pictures', 'newspaper', 'magazine']"
469,maestro concept,https://en.wikipedia.org/wiki/Maestro_concept,"['maestro', 'stories', 'journalism', 'concept', 'teamwork', 'kentucky', 'story', 'project', 'idea', 'high']"
470,family tree,https://en.wikipedia.org/wiki/Family_tree,"['family', 'chart', 'ancestry', 'ancestors', 'tree', 'trees', 'top', 'pedigree', 'descendants', 'generations']"
471,actuarial science,https://en.wikipedia.org/wiki/Actuarial_science,"['actuarial', 'actuaries', 'science', 'finance', 'rigorous', 'discipline', 'mathematics', 'unive', 'professions', 'premiums']"
472,censoring (statistics),https://en.wikipedia.org/wiki/Censoring_(statistics),"['kg', 'individual', 'value', 'age', 'pounds', 'censoring', 'partially', 'occurs', 'only', 'variable']"
473,computational physics,https://en.wikipedia.org/wiki/Computational_physics,"['physics', 'computational', 'numerical', 'theoretical', 'unfortunately', 'offshoot', 'mathematical', 'supplements', 'approximations', 'subdiscipline']"
474,data acquisition,https://en.wikipedia.org/wiki/Data_acquisition,"['convert', 'acquisition', 'signals', 'digital', 'values', 'data', 'analog', 'sensor', 'physical', 'systems']"
475,data blending,https://en.wikipedia.org/wiki/Data_blending,"['data', 'blending', 'sources', 'percent', 'business', 'analysts', 'quickly', 'wrangling', 'merge', 'forrester']"
476,data governance,https://en.wikipedia.org/wiki/Data_governance,"['governance', 'data', 'macro', 'level', 'governing', 'micro', 'ensure', 'here', 'management', 'concept']"
477,data mining,https://en.wikipedia.org/wiki/Data_mining,"['data', 'mining', 'considerations', 'step', 'extraction', 'statistics', 'database', 'patterns', 'goal', 'interestingness']"
478,digital signal processing,https://en.wikipedia.org/wiki/Digital_signal_processing,"['signal', 'processing', 'digital', 'dsp', 'nonlinear', 'compression', 'coding', 'audio', 'frequency', 'image']"
479,dimension reduction,https://en.wikipedia.org/wiki/Dimensionality_reduction,"['feature', 'space', 'strategy', 'variables', 'selection', 'projection', 'reduction', 'extraction', 'approaches', 'features']"
480,early case assessment,https://en.wikipedia.org/wiki/Early_case_assessment,"['case', 'discovery', 'legal', 'settle', 'requests', 'organizations', 'trial', 'money', 'assessment', 'cost']"
481,fourier analysis,https://en.wikipedia.org/wiki/Fourier_analysis,"['fourier', 'analysis', 'trigonometric', 'mathematics', 'musical', 'functions', 'note', 'function', 'study', 'components']"
482,multilinear principal component analysis,https://en.wikipedia.org/wiki/Multilinear_principal_component_analysis,"['multilinear', 'mpca', 'pca', 'component', 'tensor', 'analysis', 'principal', 'kroonenberg', 'tucker', 'cube']"
483,multilinear subspace learning,https://en.wikipedia.org/wiki/Multilinear_subspace_learning,"['observations', 'tensor', 'subspace', 'multilinear', 'matrices', 'vectorized', 'concatenated', 'tensors', 'data', 'dimensionality']"
484,multiway data analysis,https://en.wikipedia.org/wiki/Multiway_data_analysis,"['multiway', 'data', 'analysis', 'array', 'conference', 'result', 'undetected', 'reserving', 'econometrics', 'coppi']"
485,nearest neighbor search,https://en.wikipedia.org/wiki/Nearest_neighbor_search,"['dissimilarity', 'nearest', 'closest', 'point', 'search', 'problem', 'nn', 'neighbor', 'space', 'metric']"
486,principal component analysis,https://en.wikipedia.org/wiki/Principal_component_analysis,"['principal', 'pca', 'variables', 'orthogonal', 'component', 'uncorrelated', 'variance', 'transformation', 'possible', 'observations']"
487,qualitative research,https://en.wikipedia.org/wiki/Qualitative_research,"['qualitative', 'research', 'academic', 'approaches', 'concepts', 'non', 'quali', 'behavior', 'metaphors', 'demonstrations']"
488,scientific computing,https://en.wikipedia.org/wiki/Computational_science,"['science', 'solve', 'computing', 'problems', 'simulations', 'computer', 'models', 'advanced', 'numerical', 'understand']"
489,system identification,https://en.wikipedia.org/wiki/System_identification,"['system', 'identification', 'mathematical', 'influences', 'dynamical', 'external', 'approach', 'behavior', 'gravity', 'processes']"
490,test method,https://en.wikipedia.org/wiki/Test_method,"['test', 'observation', 'method', 'measured', 'testing', 'result', 'results', 'vari', 'reproducible', 'observes']"
491,unstructured data,https://en.wikipedia.org/wiki/Unstructured_data,"['unstructured', 'idc', 'data', 'thumb', 'rule', 'zettabytes', 'tagged', 'nonetheless', 'merrill', 'lynch']"
492,wavelet,https://en.wikipedia.org/wiki/Wavelet,"['wavelet', 'signal', 'wavelets', 'oscillation', 'song', 'portions', 'middle', 'zero', 'note', 'unknown']"
493,algorithmic art,https://en.wikipedia.org/wiki/Algorithmic_art,"['art', 'algorithmic', 'generated', 'pseudo', 'algorithm', 'numbers', 'random', 'image', 'plotter', 'algorists']"
494,computer art,https://en.wikipedia.org/wiki/Computer_art,"['art', 'computer', 'rom', 'picture', 'traditional', 'computers', 'works', 'video', 'result', 'algorithm']"
495,conceptual art,https://en.wikipedia.org/wiki/Conceptual_art,"['art', 'conceptual', 'idea', 'artist', 'definition', 'tony', 'sol', 'precedence', 'philosop', 'perfunctory']"
496,digital art,https://en.wikipedia.org/wiki/Digital_art,"['art', 'digital', 'media', 'artistic', 'artist', 'production', 'advertisements', 'umbrella', 'sculpture', 'installation']"
497,experiments in art and technology,https://en.wikipedia.org/wiki/Experiments_in_Art_and_Technology,"['engineers', 'artists', 'robert', 'art', 'person', 'whitman', 'waldhauer', 'theatre', 'rauschenberg', 'laboratories']"
498,roy ascott,https://en.wikipedia.org/wiki/Roy_Ascott,"['ascott', 'cybernetics', 'roy', 'arts', 'technoetic', 'shanghai', 'art', 'britain', 'leading', 'england']"
499,software art,https://en.wikipedia.org/wiki/Software_art,"['art', 'software', 'artists', 'attention', 'works', 'internet', 'transmediale', 'sheep', 'readme', 'prix']"
500,systems art,https://en.wikipedia.org/wiki/Systems_art,"['art', 'systems', 'movement', 'painting', 'minimalism', 'systemic', 'anti', 'emerged', 'abstract', 'zeitgeist']"
501,systems thinking,https://en.wikipedia.org/wiki/Systems_theory,"['system', 'systems', 'parts', 'self', 'elucidat', 'delineated', 'conglomeration', 'aiding', 'environment', 'behavior']"
502,tradigital art,https://en.wikipedia.org/wiki/Tradigital_art,"['moncrieff', 'art', 'tradigital', 'judith', 'imaging', 'medium', 'digital', 'traditional', 'videotapes', 'stills']"
503,data quality,https://en.wikipedia.org/wiki/Data_quality,"['quality', 'data', 'definitions', 'purpose', 'high', 'correctly', 'refers', 'regardless', 'disagreement', 'discussing']"
504,master data management,https://en.wikipedia.org/wiki/Master_data_management,"['master', 'data', 'customer', 'business', 'management', 'reference', 'product', 'transacti', 'serviced', 'permissible']"
505,database normalization,https://en.wikipedia.org/wiki/Database_normalization,"['database', 'codd', 'normalization', 'normal', 'integrity', 'data', 'first', 'relational', 'objectives', 'sub']"
506,analysis paralysis,https://en.wikipedia.org/wiki/Analysis_paralysis,"['paralysis', 'solution', 'fear', 'decision', 'making', 'may', 'superior', 'situation', 'error', 'person']"
507,environmentalism,https://en.wikipedia.org/wiki/Environmentalism,"['environmentalism', 'ideology', 'ecology', 'environmental', 'improvement', 'health', 'environment', 'movement', 'commonly', 'pollution']"
